Year,Month,Day,Time(hhmmss.mm)UTC,Latitude,Longitude,Magnitude,Depth
 2000,07,14,205003.59, 34.11, 139.02,3.0, 10
 2000,07,14,205601.54, 34.03, 139.35,   , 10
 2000,07,14,210538.21, 33.97, 139.63,4.5, 10
 2000,07,14,211058.66, 34.12, 138.99,4.1, 10
 2000,07,14,211251.92, 34.12, 139.10,4.6, 10
 2000,07,14,211339.80, 34.58, 138.89,   , 10
 2000,07,14,212501.36, 34.21, 139.70,4.5, 10
 2000,07,14,212740.49, 34.07, 139.17,4.7, 10
 2000,07,14,213630.21, 34.01, 139.24,   , 10
 2000,07,14,223817.01, 34.03, 139.16,4.0, 10
 2000,07,14,230313.82, 34.27, 139.44,4.5, 10
 2000,07,14,231945.11, 33.90, 139.31,3.3, 10
 2000,07,15,010535.43, 34.15, 138.95,4.4, 10
 2000,07,15,011139.27, 34.30, 139.15,4.6, 10
 2000,07,15,012806.38, 34.36, 139.29,   , 10
 2000,07,15,013030.50, 34.32, 139.26,6.1, 10
 2000,07,15,013804.23, 34.95, 139.77,   , 10
 2000,07,15,014651.49, 34.04, 138.60,4.6, 10
 2000,07,15,021306.86, 34.41, 139.17,   , 10
 2000,07,15,021618.52, 34.08, 139.29,4.8, 10
 2000,07,15,033913.74, 34.42, 138.85,   , 10
 2000,07,15,041146.03, 34.21, 139.49,   , 10
 2000,07,15,054755.44, 34.16, 139.25,4.5, 10
 2000,07,15,064957.36, 34.34, 139.10,4.5, 10
 2000,07,15,114541.39, 34.02, 139.24,   , 10
 2000,07,15,132108.58, 34.05, 139.25,   , 10
 2000,07,15,163240.64, 35.37, 139.42,   ,118
 2000,07,15,202323.73, 34.01, 139.05,   , 10
 2000,07,16,013025.28, 34.04, 139.16,4.3, 10
 2000,07,16,061006.48, 33.97, 139.31,   , 10
 2000,07,16,230006.46, 35.38, 133.40,   , 33
 2000,07,16,234918.83, 38.84, 134.51,3.9,403
 2000,07,17,124443.33, 34.04, 139.26,   , 10
 2000,07,17,154108.96, 34.03, 139.07,   , 10
 2000,07,17,154649.01, 33.46, 138.26,   , 10
 2000,07,18,001553.76, 34.24, 139.72,   , 10
 2000,07,18,001943.09, 33.63, 138.40,   , 10
 2000,07,18,021715.11, 34.45, 138.83,   , 10
 2000,07,18,054402.88, 34.08, 139.12,4.4, 10
 2000,07,18,054434.58, 34.22, 139.33,4.3, 10
 2000,07,18,054851.96, 34.00, 139.33,3.8, 10
 2000,07,18,062546.98, 34.05, 139.11,4.1, 10
 2000,07,18,122210.95, 34.06, 139.19,4.7, 10
 2000,07,18,175132.73, 34.16, 139.09,4.1, 10
 2000,07,18,192958.78, 34.09, 139.28,   , 10
 2000,07,18,200155.10, 35.88, 140.64,4.6, 10
 2000,07,18,232206.49, 34.14, 140.02,3.9, 10
 2000,07,19,014255.10, 36.09, 142.02,4.1, 10
 2000,07,19,023412.33, 34.19, 139.37,3.5, 10
 2000,07,19,032304.84, 34.21, 136.93,4.0,357
 2000,07,19,081648.98, 34.18, 139.38,4.3, 10
 2000,07,19,082524.52, 34.00, 139.38,4.1, 10
 2000,07,19,093726.14, 34.05, 139.71,   , 10
 2000,07,19,110021.55, 34.02, 139.25,   , 10
 2000,07,19,110039.49, 34.24, 139.13,5.0, 10
 2000,07,19,110616.65, 34.17, 139.20,4.8, 10
 2000,07,19,113411.96, 34.01, 139.28,4.2, 10
 2000,07,19,114053.15, 34.14, 139.19,   , 10
 2000,07,19,114558.60, 34.13, 139.26,4.5, 10
 2000,07,19,114835.65, 34.24, 139.12,4.7, 10
 2000,07,19,120134.98, 34.22, 139.12,4.6, 10
 2000,07,19,122024.05, 34.13, 139.35,4.6, 10
 2000,07,19,134436.50, 34.00, 139.08,4.4, 10
 2000,07,19,150239.40, 34.00, 139.25,   , 10
 2000,07,19,171829.03, 38.81, 143.07,5.4, 33
 2000,07,19,173219.94, 34.17, 139.13,5.2, 10
 2000,07,19,173930.74, 34.02, 139.29,   , 10
 2000,07,19,184721.72, 40.23, 142.64,   , 33
 2000,07,19,193325.62, 36.17, 136.92,3.6,284
 2000,07,19,211819.72, 34.11, 139.25,5.4, 10
 2000,07,19,212015.04, 34.00, 139.39,4.4, 10
 2000,07,20,002349.38, 34.11, 139.26,4.5, 10
 2000,07,20,003454.39, 34.05, 139.20,4.2, 10
 2000,07,20,014849.41, 34.09, 139.39,4.5, 10
 2000,07,20,021710.02, 34.06, 139.06,4.1, 10
 2000,07,20,021914.28, 33.94, 139.01,4.7, 10
 2000,07,20,022227.91, 33.97, 138.73,4.4, 10
 2000,07,20,023052.41, 33.91, 139.21,   , 10
 2000,07,20,023119.85, 34.01, 139.17,4.4, 10
 2000,07,20,023931.19, 34.37, 139.21,   , 10
 2000,07,20,023953.71, 33.99, 139.18,4.5, 10
 2000,07,20,024337.06, 34.04, 139.31,4.2, 10
 2000,07,20,024752.09, 34.03, 139.30,   , 10
 2000,07,20,024951.53, 33.97, 139.28,   , 10
 2000,07,20,025416.53, 34.73, 140.00,4.2, 10
 2000,07,20,030136.75, 34.11, 139.00,4.0, 10
 2000,07,20,030535.44, 34.03, 139.24,4.2, 10
 2000,07,20,030703.51, 34.01, 138.99,5.1, 10
 2000,07,20,031025.44, 34.03, 139.27,5.3, 10
 2000,07,20,031905.26, 34.07, 138.98,4.2, 10
 2000,07,20,032640.68, 42.30, 137.98,3.8,245
 2000,07,20,032951.98, 34.07, 139.31,4.7, 10
 2000,07,20,033253.70, 34.15, 139.15,4.5, 10
 2000,07,20,034516.16, 34.02, 139.57,4.3, 10
 2000,07,20,035345.52, 34.04, 139.09,4.4, 10
 2000,07,20,035803.36, 33.72, 139.56,4.1, 10
 2000,07,20,040350.98, 33.99, 139.20,4.4, 10
 2000,07,20,041950.21, 33.90, 139.37,4.0, 10
 2000,07,20,043240.66, 33.99, 139.33,4.2, 10
 2000,07,20,055806.08, 37.22, 141.97,4.2, 10
 2000,07,20,061843.18, 33.98, 139.40,4.6, 10
 2000,07,20,063739.12, 34.01, 139.10,4.1, 10
 2000,07,20,113458.50, 34.15, 139.62,4.3, 10
 2000,07,20,142349.46, 34.17, 139.21,4.8, 10
 2000,07,20,173900.41, 34.06, 139.11,   , 10
 2000,07,20,180458   , 34.02, 139.16,4.5, 10
 2000,07,20,183918.82, 36.51, 140.98,6.2, 47
 2000,07,20,222923.13, 36.47, 141.37,4.4, 10
 2000,07,21,023652.61, 34.04, 139.25,4.5, 10
 2000,07,21,051637.64, 35.18, 141.07,5.7, 52
 2000,07,21,075557.17, 34.18, 139.15,4.8, 10
 2000,07,21,103646.45, 34.06, 139.27,4.3, 10
 2000,07,21,110602.62, 33.92, 139.33,4.3, 10
 2000,07,21,113505.73, 34.02, 138.50,   , 10
 2000,07,21,164918.93, 34.05, 139.24,4.3, 10
 2000,07,21,184402.56, 34.05, 139.21,4.5, 10
 2000,07,21,184411   , 34.10, 139.18,   , 10
 2000,07,22,112729.87, 34.35, 138.93,4.6, 10
 2000,07,22,152435.76, 34.23, 139.20,4.4, 10
 2000,07,22,164646.25, 33.76, 134.31,   , 33
 2000,07,23,013315.72, 34.21, 139.29,4.6, 10
 2000,07,23,021051.43, 34.10, 139.09,4.6, 10
 2000,07,23,030200.23, 34.17, 139.32,4.6, 10
 2000,07,23,031508.34, 34.23, 139.25,5.3, 10
 2000,07,23,035615.36, 34.18, 139.32,4.6, 10
 2000,07,23,035800.69, 34.19, 139.26,4.8, 10
 2000,07,23,063953.95, 35.03, 141.17,3.7, 33
 2000,07,23,080221.75, 35.21, 141.21,3.6, 33
 2000,07,23,081522.12, 34.17, 139.27,3.9, 10
 2000,07,23,163514.31, 34.17, 139.17,   , 10
 2000,07,23,171052.99, 34.11, 139.25,   , 10
 2000,07,23,171313.60, 34.19, 139.37,4.1, 10
 2000,07,23,171333.53, 34.08, 139.18,5.1, 10
 2000,07,23,175803.84, 34.06, 139.18,3.8, 10
 2000,07,23,180113   , 34.10, 139.35,4.1, 10
 2000,07,23,180615.70, 33.96, 139.41,4.1, 10
 2000,07,23,190007.80, 34.16, 139.24,4.8, 10
 2000,07,23,190412.69, 34.09, 139.20,4.9, 10
 2000,07,23,191122.03, 34.09, 139.33,4.6, 10
 2000,07,23,191327.14, 34.17, 139.39,4.5, 10
 2000,07,23,200404.99, 34.08, 139.21,   , 10
 2000,07,23,200442.28, 34.14, 139.26,4.0, 10
 2000,07,23,200712.79, 34.40, 139.09,4.7, 10
 2000,07,23,202233.51, 34.35, 139.58,3.7, 10
 2000,07,23,202702.71, 34.17, 139.20,3.8, 10
 2000,07,23,203411.83, 33.81, 139.43,3.9, 10
 2000,07,23,204454.96, 34.16, 139.41,4.2, 10
 2000,07,23,205325.10, 33.95, 139.26,4.8, 10
 2000,07,23,205340.17, 34.31, 139.10,4.6, 10
 2000,07,23,205838.71, 34.14, 139.31,4.3, 10
 2000,07,23,211214.03, 34.25, 139.22,4.2, 10
 2000,07,23,211945.87, 34.03, 139.12,4.1, 10
 2000,07,23,212647.80, 34.19, 139.26,5.3, 10
 2000,07,23,213629.57, 34.06, 139.46,4.6, 10
 2000,07,23,215244.06, 34.13, 139.12,5.6, 10
 2000,07,23,215917.93, 34.01, 139.13,   , 10
 2000,07,23,220227.10, 33.96, 139.45,3.9, 10
 2000,07,23,220748.46, 34.25, 139.13,4.0, 10
 2000,07,23,222209.50, 34.15, 139.41,4.4, 10
 2000,07,23,222218.85, 34.33, 139.31,4.5, 10
 2000,07,23,230604.13, 34.09, 139.15,4.3, 10
 2000,07,23,234151.65, 33.93, 139.22,4.4, 10
 2000,07,24,000317.67, 33.81, 139.42,3.8, 10
 2000,07,24,003901.18, 34.19, 139.50,4.2, 10
 2000,07,24,014426.83, 34.10, 139.52,   , 10
 2000,07,24,020718.54, 33.70, 138.57,3.8, 10
 2000,07,24,023217.84, 33.85, 139.33,   , 10
 2000,07,24,025805   , 34.03, 139.04,   , 10
 2000,07,24,062823.83, 34.33, 139.79,   , 10
 2000,07,24,064325.71, 33.64, 139.17,3.9, 10
 2000,07,24,084414.28, 34.24, 139.15,4.9, 10
 2000,07,24,090334.27, 34.06, 138.94,4.6, 10
 2000,07,24,090354.71, 34.12, 139.33,5.1, 10
 2000,07,24,091032.87, 34.11, 139.45,4.7, 10
 2000,07,24,101103.05, 34.15, 139.67,   , 10
 2000,07,24,104259.83, 33.89, 139.37,3.9, 10
 2000,07,24,173135.08, 34.21, 139.10,   , 10
 2000,07,24,193046.72, 33.82, 139.42,   , 10
 2000,07,24,205852.03, 44.66, 141.21,4.5,249
 2000,07,25,012559.36, 42.62, 139.01,3.8,200
 2000,07,25,032621.86, 34.00, 139.17,   , 10
 2000,07,25,042057.22, 35.70, 135.81,3.9,354
 2000,07,25,053619.19, 34.22, 139.32,4.4, 10
 2000,07,25,054431.17, 34.02, 139.16,4.0, 10
 2000,07,25,065515.17, 34.16, 139.44,4.0, 10
 2000,07,25,071250.48, 34.22, 139.28,5.1, 10
 2000,07,25,073239.08, 34.19, 139.58,3.9, 10
 2000,07,25,081015.89, 34.18, 139.34,5.0, 10
 2000,07,25,093014.42, 34.23, 139.67,4.4, 10
 2000,07,25,111816.33, 34.09, 139.57,4.4, 10
 2000,07,25,135503.01, 34.13, 139.26,4.4, 10
 2000,07,25,151625.11, 34.05, 138.71,   , 10
 2000,07,25,183644.68, 34.09, 139.31,5.2, 10
 2000,07,25,184810.99, 33.96, 139.16,4.3, 10
 2000,07,25,185548.71, 34.11, 139.12,   , 10
 2000,07,25,185705.90, 34.05, 139.34,4.6, 10
 2000,07,25,190025.36, 34.01, 139.17,4.0, 10
 2000,07,25,191533.74, 34.10, 139.66,4.1, 10
 2000,07,25,191852.95, 34.03, 139.33,4.1, 10
 2000,07,25,192159.28, 34.02, 139.12,   , 10
 2000,07,25,201837.51, 34.13, 139.18,3.3, 10
 2000,07,25,230256.92, 36.37, 142.56,4.3, 10
 2000,07,26,072417.89, 33.70, 133.43,   , 33
 2000,07,26,085529.93, 34.14, 139.22,4.2, 10
 2000,07,26,100950.29, 34.12, 139.19,5.2, 10
 2000,07,26,103359.20, 34.04, 139.56,4.4, 10
 2000,07,26,105306.20, 34.15, 139.30,4.4, 10
 2000,07,27,014953.33, 34.21, 139.37,5.6, 10
 2000,07,27,021250.08, 34.20, 139.25,5.5, 10
 2000,07,27,021516.24, 34.18, 139.32,4.7, 10
 2000,07,27,021628.69, 34.03, 139.22,4.3, 10
 2000,07,27,022643.68, 34.09, 139.25,4.0, 10
 2000,07,27,022713.65, 34.05, 139.22,4.5, 10
 2000,07,27,024314.65, 34.17, 139.65,   , 10
 2000,07,27,043753.30, 34.06, 139.26,4.0, 10
 2000,07,27,060731.89, 34.42, 139.15,4.8, 10
 2000,07,27,061159   , 34.49, 139.39,4.1, 10
 2000,07,27,171125.73, 33.80, 139.57,   , 10
 2000,07,27,221908.74, 42.94, 142.88,4.0,133
 2000,07,27,224457.51, 34.15, 139.01,3.6, 10
 2000,07,28,043856.49, 33.94, 139.10,4.8, 10
 2000,07,28,043919.11, 34.01, 139.18,   , 10
 2000,07,28,045322.28, 34.16, 139.24,4.4, 10
 2000,07,28,130558.74, 34.18, 139.45,5.2, 10
 2000,07,28,133243.23, 34.10, 139.25,5.4, 10
 2000,07,28,163150.38, 34.06, 139.33,   , 10
 2000,07,28,163929.18, 34.02, 139.47,3.7, 10
 2000,07,28,164458.79, 33.90, 139.07,   , 10
 2000,07,28,164802.14, 34.08, 139.24,4.6, 10
 2000,07,28,184151.63, 34.18, 139.24,4.3, 10
 2000,07,28,190255.05, 33.92, 139.39,   , 10
 2000,07,28,191125.16, 34.29, 139.56,3.7, 10
 2000,07,28,194643.54, 34.04, 139.39,4.2, 10
 2000,07,28,195705.73, 33.91, 139.21,3.7, 10
 2000,07,28,201406.05, 34.28, 139.29,   , 10
 2000,07,28,201645.60, 34.06, 139.32,4.3, 10
 2000,07,28,204923.62, 34.13, 139.16,   , 10
 2000,07,28,211640.18, 34.08, 139.40,4.3, 10
 2000,07,28,212105.17, 34.13, 139.23,3.9, 10
 2000,07,28,212424.47, 33.88, 139.40,3.7, 10
 2000,07,28,213206.23, 34.18, 138.97,3.7, 10
 2000,07,28,221755.46, 34.14, 139.14,4.7, 10
 2000,07,28,223130.09, 34.04, 139.14,3.6, 10
 2000,07,28,223421.50, 34.08, 139.35,   , 10
 2000,07,28,225046.61, 34.11, 139.22,4.1, 10
 2000,07,28,230242.54, 34.08, 139.29,3.6, 10
 2000,07,29,025336.89, 34.43, 139.10,3.6, 10
 2000,07,29,050127.32, 33.86, 139.37,   , 10
 2000,07,29,070740.14, 34.02, 139.19,4.1, 10
 2000,07,29,090725.26, 33.97, 139.02,3.9, 10
 2000,07,29,095131.08, 34.01, 139.03,   , 10
 2000,07,29,101552.12, 33.99, 138.69,3.5, 10
 2000,07,29,105549.92, 34.20, 139.82,3.6, 10
 2000,07,29,123203.39, 33.97, 139.34,4.4, 10
 2000,07,29,151617.77, 34.09, 139.15,4.9, 10
 2000,07,29,162300.45, 39.77, 141.99,4.6, 73
 2000,07,29,220857.16, 44.43, 141.20,3.6,226
 2000,07,30,001800.19, 33.93, 139.35,5.7, 10
 2000,07,30,030913.03, 33.97, 139.42,4.2, 10
 2000,07,30,054120.01, 35.70, 140.64,3.7, 69
 2000,07,30,083652.55, 34.05, 139.38,4.4, 10
 2000,07,30,084026.85, 33.82, 139.45,   , 10
 2000,07,30,084224.59, 33.79, 139.36,4.3, 10
 2000,07,30,100438.60, 31.32, 130.46,3.8,196
 2000,07,30,122545.57, 33.90, 139.38,7.1, 10
 2000,07,30,124855.48, 33.95, 139.27,5.5, 10
 2000,07,30,125126.85, 33.65, 139.27,4.8, 10
 2000,07,30,131400.06, 34.04, 139.39,4.7, 10
 2000,07,30,131608.54, 34.12, 139.25,5.0, 10
 2000,07,30,133132.27, 33.93, 139.36,   , 10
 2000,07,30,160124.43, 33.92, 139.66,   , 10
 2000,07,30,170650.60, 33.74, 139.54,   , 10
 2000,07,30,180753.30, 34.07, 139.30,4.0, 10
 2000,07,30,190832.26, 34.06, 140.00,   , 10
 2000,07,30,235322.42, 34.20, 139.05,4.5, 10
 2000,07,31,012149.78, 34.12, 139.34,4.1, 10
 2000,07,31,012254.39, 34.04, 139.18,3.8, 10
 2000,07,31,012822.58, 34.03, 139.31,4.2, 10
 2000,07,31,043706.65, 39.58, 143.58,5.4, 33
 2000,07,31,200000.71, 34.02, 139.15,3.8, 10
 2000,08,01,084803.13, 33.76, 139.43,4.4, 10
 2000,08,01,162643.52, 33.97, 139.16,4.3, 10
 2000,08,01,193337.03, 33.29, 141.15,4.1, 33
 2000,08,01,211828.61, 34.47, 139.16,4.6, 10
 2000,08,01,221343.50, 34.06, 139.22,3.7, 10
 2000,08,01,235700.99, 41.97, 139.29,4.4, 33
 2000,08,02,102029.85, 34.01, 139.05,4.2, 10
 2000,08,02,102346.28, 34.19, 139.17,5.3, 10
 2000,08,02,104355.67, 34.27, 139.06,4.8, 10
 2000,08,02,110830.12, 31.20, 131.26,4.7, 60
 2000,08,02,185801.85, 34.16, 139.85,3.7, 10
 2000,08,02,211430.75, 34.12, 139.38,4.8, 10
 2000,08,02,212245.44, 34.16, 139.23,   , 10
 2000,08,02,212820.73, 34.43, 139.17,4.2, 10
 2000,08,02,214227.79, 34.15, 139.22,5.3, 10
 2000,08,02,215847.20, 34.06, 139.13,   , 10
 2000,08,02,222830.22, 34.22, 139.23,4.5, 10
 2000,08,02,232942.91, 34.08, 139.32,   , 10
 2000,08,03,053012.26, 31.08, 131.31,5.6, 35
 2000,08,03,062549.52, 38.07, 142.29,   , 33
 2000,08,03,070852.04, 34.37, 138.93,3.9, 10
 2000,08,03,072037.57, 34.00, 139.33,4.4, 10
 2000,08,03,072152.53, 34.06, 139.12,4.5, 10
 2000,08,03,072401.60, 33.93, 139.29,3.9, 10
 2000,08,03,074840.75, 34.07, 139.24,4.5, 10
 2000,08,03,075348.55, 33.99, 139.31,4.6, 10
 2000,08,03,075520.37, 34.15, 139.22,5.3, 10
 2000,08,03,075916.79, 34.01, 139.47,4.6, 10
 2000,08,03,080018.54, 34.24, 139.26,4.9, 10
 2000,08,03,082021.30, 33.79, 139.32,3.9, 10
 2000,08,03,082357.62, 34.11, 139.23,4.8, 10
 2000,08,03,083149.19, 34.08, 139.35,   , 10
 2000,08,03,083311.71, 34.07, 139.25,4.8, 10
 2000,08,03,083500.39, 34.06, 139.12,   , 10
 2000,08,03,083912.87, 34.13, 139.29,3.9, 10
 2000,08,03,084515.58, 33.78, 139.65,   , 10
 2000,08,03,084756.34, 33.97, 139.20,4.1, 10
 2000,08,03,085830.50, 33.92, 139.53,4.1, 10
 2000,08,03,090444.68, 34.07, 139.11,4.9, 10
 2000,08,03,091903.13, 34.08, 139.26,4.6, 10
 2000,08,03,092040.03, 34.05, 139.14,4.1, 10
 2000,08,03,092909   , 33.45, 138.54,3.9, 10
 2000,08,03,094516.51, 33.83, 139.44,3.7, 10
 2000,08,03,094736.67, 34.12, 139.15,4.5, 10
 2000,08,03,095855.78, 34.13, 139.32,4.6, 10
 2000,08,03,100746.71, 34.19, 139.14,4.6, 10
 2000,08,03,100906.31, 34.03, 139.27,4.5, 10
 2000,08,03,101107.97, 34.02, 139.32,4.3, 10
 2000,08,03,101142.16, 34.12, 139.21,4.7, 10
 2000,08,03,102353.08, 34.27, 139.22,4.6, 10
 2000,08,03,103014.98, 33.95, 139.29,4.2, 10
 2000,08,03,103057.30, 34.02, 139.13,4.4, 10
 2000,08,03,104114.48, 33.92, 139.36,3.9, 10
 2000,08,03,104220.21, 34.02, 139.29,4.6, 10
 2000,08,03,104702.45, 34.02, 139.22,4.3, 10
 2000,08,03,105205.80, 34.04, 139.35,4.3, 10
 2000,08,03,105310   , 33.98, 139.21,4.7, 10
 2000,08,03,105644.66, 33.85, 139.30,4.3, 10
 2000,08,03,105759.71, 33.99, 139.20,4.2, 10
 2000,08,03,105850.98, 34.00, 139.49,4.1, 10
 2000,08,03,110323.37, 34.02, 139.39,3.8, 10
 2000,08,03,111634.46, 34.06, 139.09,4.2, 10
 2000,08,03,111905.97, 34.39, 139.22,4.4, 10
 2000,08,03,112704.14, 34.10, 139.15,5.1, 10
 2000,08,03,113220.32, 34.16, 139.20,4.5, 10
 2000,08,03,113917.23, 34.11, 139.25,4.4, 10
 2000,08,03,113942.73, 34.21, 139.16,4.8, 10
 2000,08,03,114604.77, 34.15, 139.37,4.9, 10
 2000,08,03,114613.20, 35.28, 140.33,4.4, 10
 2000,08,03,115108.26, 33.91, 139.48,4.2, 10
 2000,08,03,115808.41, 34.27, 139.28,4.4, 10
 2000,08,03,120634.99, 34.24, 139.21,4.6, 10
 2000,08,03,120724.49, 34.36, 139.21,4.6, 10
 2000,08,03,120955.50, 34.04, 139.28,4.6, 10
 2000,08,03,121310.76, 34.17, 139.15,5.4, 10
 2000,08,03,121719.73, 34.23, 139.20,4.8, 10
 2000,08,03,121824.12, 33.94, 139.42,4.8, 10
 2000,08,03,122157.35, 34.07, 139.12,4.8, 10
 2000,08,03,123941.40, 33.90, 139.33,3.7, 10
 2000,08,03,124154.65, 34.05, 139.33,4.3, 10
 2000,08,03,124436.04, 33.73, 139.16,3.9, 10
 2000,08,03,125129.99, 33.99, 139.29,3.8, 10
 2000,08,03,125428.49, 34.10, 139.21,4.2, 10
 2000,08,03,131809   , 34.17, 139.14,5.5, 10
 2000,08,03,134221.80, 33.99, 139.19,4.4, 10
 2000,08,03,142256.25, 34.09, 138.88,   , 10
 2000,08,03,142626.34, 34.17, 139.28,4.5, 10
 2000,08,03,145007.42, 34.43, 139.01,4.2, 10
 2000,08,03,145734.30, 34.05, 139.28,   , 10
 2000,08,03,150946.34, 34.15, 139.33,   , 10
 2000,08,03,154124.15, 34.14, 139.26,4.5, 10
 2000,08,03,154201.15, 34.31, 139.12,4.5, 10
 2000,08,03,154814.45, 34.10, 139.13,4.3, 10
 2000,08,03,155137.39, 33.96, 139.48,   , 10
 2000,08,03,164712.47, 34.29, 139.21,4.4, 10
 2000,08,03,171921.03, 34.17, 139.19,4.6, 10
 2000,08,03,181245.39, 34.12, 139.15,4.2, 10
 2000,08,03,182109.05, 34.20, 139.45,   , 10
 2000,08,03,182827.65, 33.98, 139.33,4.2, 10
 2000,08,03,183229.43, 34.06, 139.24,   , 10
 2000,08,03,184039.37, 33.92, 139.43,   , 10
 2000,08,03,184157.35, 33.99, 139.26,   , 10
 2000,08,03,184244.25, 34.11, 139.26,4.2, 10
 2000,08,03,184633.70, 33.72, 139.35,   , 10
 2000,08,03,185436.56, 34.13, 139.29,   , 10
 2000,08,03,191822.84, 34.07, 139.24,3.7, 10
 2000,08,03,192338.86, 34.12, 139.10,5.1, 10
 2000,08,03,195620.87, 33.95, 139.24,   , 10
 2000,08,03,202827.70, 34.04, 139.19,   , 10
 2000,08,03,204723.52, 34.17, 139.28,3.6, 10
 2000,08,03,211602.88, 33.88, 139.36,3.7, 10
 2000,08,03,223521.21, 34.04, 139.24,4.4, 10
 2000,08,04,044515.49, 34.12, 139.22,3.8, 10
 2000,08,04,064526.78, 34.09, 139.24,4.1, 10
 2000,08,04,071735.91, 34.13, 139.26,   , 10
 2000,08,04,071756.59, 34.31, 139.14,4.8, 10
 2000,08,04,112359.55, 34.01, 139.26,3.7, 10
 2000,08,04,114301.23, 34.46, 141.25,3.9, 56
 2000,08,04,165628.03, 33.92, 139.02,3.8, 10
 2000,08,04,174946.46, 34.05, 139.02,4.4, 10
 2000,08,04,212104.20, 33.97, 139.30,4.1, 10
 2000,08,04,220637.32, 41.94, 142.81,4.6, 33
 2000,08,04,221850.71, 33.96, 139.07,   , 10
 2000,08,04,232009.90, 34.16, 139.24,   , 10
 2000,08,04,235515.57, 34.12, 139.21,4.8, 10
 2000,08,04,235608.13, 34.67, 139.00,4.2, 10
 2000,08,05,034135.04, 33.78, 139.41,4.0, 10
 2000,08,05,035548.87, 34.07, 139.27,3.8, 10
 2000,08,05,041535.82, 34.14, 139.10,4.9, 10
 2000,08,05,060332.95, 34.33, 138.93,4.5, 10
 2000,08,05,124429.26, 34.19, 139.01,3.8, 10
 2000,08,05,130227.89, 34.33, 139.81,3.7, 10
 2000,08,05,142515.31, 33.51, 139.21,3.5, 10
 2000,08,05,161506.91, 34.17, 141.68,   , 33
 2000,08,05,182613.64, 34.26, 139.18,4.6, 10
 2000,08,05,185449.31, 31.60, 140.23,4.4, 33
 2000,08,05,191906.04, 34.01, 139.12,   , 10
 2000,08,06,115555.30, 34.18, 139.23,4.6, 10
 2000,08,06,141310.77, 34.04, 139.08,3.9, 10
 2000,08,06,152251.55, 33.96, 137.79,   ,329
 2000,08,06,173801.65, 34.00, 139.33,4.4, 10
 2000,08,06,174324.14, 34.15, 139.47,   , 10
 2000,08,07,044815.30, 34.15, 139.22,4.4, 10
 2000,08,07,090409.38, 34.11, 139.36,3.4, 10
 2000,08,07,142535.39, 34.10, 139.35,   , 10
 2000,08,07,155047.82, 34.18, 139.18,   , 10
 2000,08,07,162624.94, 34.17, 139.24,   , 10
 2000,08,07,165243.73, 33.96, 139.29,   , 10
 2000,08,07,173046.58, 34.04, 139.32,4.4, 10
 2000,08,07,175922.11, 33.99, 139.12,   , 10
 2000,08,07,213706.41, 33.17, 137.33,   ,400
 2000,08,08,010922   , 34.10, 139.30,   , 10
 2000,08,08,055808.24, 34.03, 139.24,4.5, 10
 2000,08,08,093231.78, 34.26, 139.64,   , 10
 2000,08,08,134811.92, 40.09, 142.76,4.4, 33
 2000,08,08,192925.26, 34.21, 139.14,4.7, 10
 2000,08,09,004249.48, 33.92, 139.11,   , 10
 2000,08,09,030251.32, 34.08, 138.99,4.1, 10
 2000,08,09,030636.23, 34.17, 139.24,4.3, 10
 2000,08,10,020244.36, 34.02, 139.25,   , 10
 2000,08,10,023711.82, 32.93, 130.67,   , 33
 2000,08,10,043955.79, 33.87, 138.85,4.5, 10
 2000,08,11,012820.43, 43.15, 143.48,   , 80
 2000,08,12,080115.78, 33.90, 139.20,   , 10
 2000,08,12,171954.63, 34.11, 139.27,4.3, 10
 2000,08,12,190421.57, 34.08, 139.41,4.0, 10
 2000,08,13,052000.86, 40.36, 144.88,4.5, 33
 2000,08,13,064614.33, 34.10, 139.07,4.3, 10
 2000,08,13,083249.32, 34.18, 139.08,4.4, 10
 2000,08,13,160729.06, 34.09, 139.00,   , 10
 2000,08,14,073347.50, 35.56, 140.05,4.5, 91
 2000,08,14,085945.47, 37.25, 134.91,4.1,380
 2000,08,14,153740.29, 34.04, 139.56,4.4, 10
 2000,08,14,183931.24, 34.07, 139.22,4.9, 10
 2000,08,14,185459.12, 36.16, 139.85,3.8, 92
 2000,08,14,195732.44, 34.05, 139.24,   , 10
 2000,08,14,231857.04, 31.99, 131.73,4.3, 49
 2000,08,15,045251.72, 32.24, 141.86,   , 10
 2000,08,15,053704.29, 34.21, 139.21,4.4, 10
 2000,08,15,060439.31, 34.10, 139.26,   , 10
 2000,08,15,105659.20, 34.08, 139.27,   , 10
 2000,08,15,131334.87, 33.76, 139.16,   , 10
 2000,08,15,133533.12, 33.93, 139.12,   , 10
 2000,08,15,133917.05, 34.01, 139.29,4.3, 10
 2000,08,15,134703.03, 34.13, 139.22,4.9, 10
 2000,08,15,140233.30, 34.17, 139.05,4.6, 10
 2000,08,15,140808.40, 33.92, 139.46,4.5, 10
 2000,08,15,145222.39, 33.95, 139.14,   , 10
 2000,08,15,150258.97, 34.17, 139.12,5.2, 10
 2000,08,15,150530.94, 34.20, 138.99,4.5, 10
 2000,08,15,151158.84, 34.19, 139.35,4.3, 10
